exec_name,block_size,variant,throughput,time_ms,exp,n
cu8_reduction_add_64_1,64,1,104031211.055773,0.024608,8,256
cu8_reduction_add_64_1,64,1,192771083.292603,0.02656,9,512
cu8_reduction_add_64_1,64,1,389294403.04521,0.026304,10,1024
cu8_reduction_add_64_1,64,1,842105260.245254,0.02432,11,2048
cu8_reduction_add_64_1,64,1,1566707459.177325,0.026144,12,4096
cu8_reduction_add_64_1,64,1,3196005014.981706,0.025632,13,8192
cu8_reduction_add_64_1,64,1,5577342060.630301,0.029376,14,16384
cu8_reduction_add_64_1,64,1,10940170893.379618,0.029952,15,32768
cu8_reduction_add_64_1,64,1,15159141469.883797,0.043232,16,65536
cu8_reduction_add_64_1,64,1,24395473377.67042,0.053728,17,131072
cu8_reduction_add_64_1,64,1,35068493075.382195,0.074752,18,262144
cu8_reduction_add_64_1,64,1,45867860936.85621,0.114304,19,524288
cu8_reduction_add_64_1,64,1,53411573167.05493,0.19632,20,1048576
cu8_reduction_add_64_1,64,1,58855860320.81972,0.35632,21,2097152
cu8_reduction_add_64_1,64,1,61657730055.974754,0.680256,22,4194304
cu8_reduction_add_64_1,64,1,62004824296.389145,1.352896,23,8388608
cu8_reduction_add_64_1,64,1,58341735437.40749,2.87568,24,16777216
cu8_reduction_add_64_1,64,1,58769763029.199814,5.709472,25,33554432
cu8_reduction_add_64_1,64,1,59061227138.001076,11.362592,26,67108864
cu8_reduction_add_64_1,64,1,59127252215.600784,22.699808,27,134217728
cu8_reduction_add_64_1,64,1,59330745491.148796,45.243904,28,268435456
cu8_reduction_add_128_1,128,1,95124850.437415,0.026912,8,256
cu8_reduction_add_128_1,128,1,185399768.010096,0.027616,9,512
cu8_reduction_add_128_1,128,1,358744391.683882,0.028544,10,1024
cu8_reduction_add_128_1,128,1,773881506.349349,0.026464,11,2048
cu8_reduction_add_128_1,128,1,1420643718.615448,0.028832,12,4096
cu8_reduction_add_128_1,128,1,2785636511.653422,0.029408,13,8192
cu8_reduction_add_128_1,128,1,5844748821.62412,0.028032,14,16384
cu8_reduction_add_128_1,128,1,9326047229.812569,0.035136,15,32768
cu8_reduction_add_128_1,128,1,16691116535.523668,0.039264,16,65536
cu8_reduction_add_128_1,128,1,23206798568.191814,0.05648,17,131072
cu8_reduction_add_128_1,128,1,36834532436.97234,0.071168,18,262144
cu8_reduction_add_128_1,128,1,46492622023.822556,0.112768,19,524288
cu8_reduction_add_128_1,128,1,55007554529.87049,0.190624,20,1048576
cu8_reduction_add_128_1,128,1,58760871210.52363,0.356896,21,2097152
cu8_reduction_add_128_1,128,1,61585302797.418335,0.681056,22,4194304
cu8_reduction_add_128_1,128,1,62688379422.16465,1.338144,23,8388608
cu8_reduction_add_128_1,128,1,61484191639.35632,2.728704,24,16777216
cu8_reduction_add_128_1,128,1,61966350295.51683,5.414944,25,33554432
cu8_reduction_add_128_1,128,1,62428988023.44895,10.749632,26,67108864
cu8_reduction_add_128_1,128,1,62414773218.41253,21.50416,27,134217728
cu8_reduction_add_128_1,128,1,62477576371.62258,42.965088,28,268435456
cu8_reduction_add_256_1,256,1,86580085.903861,0.029568,8,256
cu8_reduction_add_256_1,256,1,179775278.82671,0.02848,9,512
cu8_reduction_add_256_1,256,1,408684544.977177,0.025056,10,1024
cu8_reduction_add_256_1,256,1,706401765.128683,0.028992,11,2048
cu8_reduction_add_256_1,256,1,1568627437.457237,0.026112,12,4096
cu8_reduction_add_256_1,256,1,2990654159.139776,0.027392,13,8192
cu8_reduction_add_256_1,256,1,5350052184.479964,0.030624,14,16384
cu8_reduction_add_256_1,256,1,8692699500.864243,0.037696,15,32768
cu8_reduction_add_256_1,256,1,15609756093.688314,0.041984,16,65536
cu8_reduction_add_256_1,256,1,22382513559.19671,0.05856,17,131072
cu8_reduction_add_256_1,256,1,34218881014.313,0.076608,18,262144
cu8_reduction_add_256_1,256,1,43013913901.740685,0.121888,19,524288
cu8_reduction_add_256_1,256,1,50716607243.949425,0.206752,20,1048576
cu8_reduction_add_256_1,256,1,56501422157.956856,0.371168,21,2097152
cu8_reduction_add_256_1,256,1,58394368056.58537,0.718272,22,4194304
cu8_reduction_add_256_1,256,1,59958372134.94116,1.399072,23,8388608
cu8_reduction_add_256_1,256,1,58017638829.31227,2.891744,24,16777216
cu8_reduction_add_256_1,256,1,58431138430.20413,5.74256,25,33554432
cu8_reduction_add_256_1,256,1,58633220147.06061,11.445536,26,67108864
cu8_reduction_add_256_1,256,1,58728702802.382454,22.853855,27,134217728
cu8_reduction_add_256_1,256,1,58774499887.51586,45.672095,28,268435456
cu8_reduction_add_512_1,512,1,87815587.69667,0.029152,8,256
cu8_reduction_add_512_1,512,1,170757736.005749,0.029984,9,512
cu8_reduction_add_512_1,512,1,337552747.5163,0.030336,10,1024
cu8_reduction_add_512_1,512,1,657084192.257993,0.031168,11,2048
cu8_reduction_add_512_1,512,1,1272365797.741051,0.032192,12,4096
cu8_reduction_add_512_1,512,1,2359447028.61268,0.03472,13,8192
cu8_reduction_add_512_1,512,1,5262076121.448222,0.031136,14,16384
cu8_reduction_add_512_1,512,1,8400328101.83595,0.039008,15,32768
cu8_reduction_add_512_1,512,1,14493984225.490131,0.045216,16,65536
cu8_reduction_add_512_1,512,1,20728744943.902145,0.063232,17,131072
cu8_reduction_add_512_1,512,1,31556240300.22148,0.083072,18,262144
cu8_reduction_add_512_1,512,1,43081777218.79758,0.121696,19,524288
cu8_reduction_add_512_1,512,1,46631563487.02238,0.224864,20,1048576
cu8_reduction_add_512_1,512,1,50810978156.25191,0.412736,21,2097152
cu8_reduction_add_512_1,512,1,53381118652.644714,0.785728,22,4194304
cu8_reduction_add_512_1,512,1,54250533080.200005,1.546272,23,8388608
cu8_reduction_add_512_1,512,1,52071588077.131744,3.221952,24,16777216
cu8_reduction_add_512_1,512,1,52481807346.74251,6.393536,25,33554432
cu8_reduction_add_512_1,512,1,52594868502.570015,12.759584,26,67108864
cu8_reduction_add_512_1,512,1,52696498483.89667,25.469952,27,134217728
cu8_reduction_add_512_1,512,1,52758474506.62992,50.880064,28,268435456
cu8_reduction_add_1024_1,1024,1,63341250.345709,0.040416,8,256
cu8_reduction_add_1024_1,1024,1,135135133.400226,0.037888,9,512
cu8_reduction_add_1024_1,1024,1,280210153.80667,0.036544,10,1024
cu8_reduction_add_1024_1,1024,1,505529231.996745,0.040512,11,2048
cu8_reduction_add_1024_1,1024,1,1068447414.037567,0.038336,12,4096
cu8_reduction_add_1024_1,1024,1,2004698495.961117,0.040864,13,8192
cu8_reduction_add_1024_1,1024,1,4109149302.310347,0.039872,14,16384
cu8_reduction_add_1024_1,1024,1,8211708098.460452,0.039904,15,32768
cu8_reduction_add_1024_1,1024,1,14392129509.647081,0.045536,16,65536
cu8_reduction_add_1024_1,1024,1,19212007688.425037,0.068224,17,131072
cu8_reduction_add_1024_1,1024,1,24839296792.734554,0.105536,18,262144
cu8_reduction_add_1024_1,1024,1,28568439050.57186,0.18352,19,524288
cu8_reduction_add_1024_1,1024,1,31711990759.088062,0.330656,20,1048576
cu8_reduction_add_1024_1,1024,1,32965794322.478237,0.63616,21,2097152
cu8_reduction_add_1024_1,1024,1,34337210232.382877,1.221504,22,4194304
cu8_reduction_add_1024_1,1024,1,34461797367.92725,2.434176,23,8388608
cu8_reduction_add_1024_1,1024,1,29029057608.02711,5.779456,24,16777216
cu8_reduction_add_1024_1,1024,1,29153348845.19026,11.509632,25,33554432
cu8_reduction_add_1024_1,1024,1,29216546595.774693,22.969472,26,67108864
cu8_reduction_add_1024_1,1024,1,29245453593.79208,45.893536,27,134217728
cu8_reduction_add_1024_1,1024,1,29258214694.47982,91.747039,28,268435456
cu8_reduction_add_64_2,64,2,90497737.086738,0.028288,8,256
cu8_reduction_add_64_2,64,2,172972971.560138,0.0296,9,512
cu8_reduction_add_64_2,64,2,359147030.340646,0.028512,10,1024
cu8_reduction_add_64_2,64,2,773881496.136418,0.026464,11,2048
cu8_reduction_add_64_2,64,2,1604010037.795956,0.025536,12,4096
cu8_reduction_add_64_2,64,2,3156596787.448684,0.025952,13,8192
cu8_reduction_add_64_2,64,2,5858123537.340139,0.027968,14,16384
cu8_reduction_add_64_2,64,2,10633437110.70108,0.030816,15,32768
cu8_reduction_add_64_2,64,2,19158091317.381187,0.034208,16,65536
cu8_reduction_add_64_2,64,2,33219789451.919163,0.039456,17,131072
cu8_reduction_add_64_2,64,2,47683352546.89936,0.054976,18,262144
cu8_reduction_add_64_2,64,2,67535037730.67667,0.077632,19,524288
cu8_reduction_add_64_2,64,2,85960125694.23831,0.121984,20,1048576
cu8_reduction_add_64_2,64,2,100762606880.06886,0.208128,21,2097152
cu8_reduction_add_64_2,64,2,111903012495.4025,0.374816,22,4194304
cu8_reduction_add_64_2,64,2,115005703895.5,0.729408,23,8388608
cu8_reduction_add_64_2,64,2,101710671449.71767,1.649504,24,16777216
cu8_reduction_add_64_2,64,2,104314123310.98003,3.216672,25,33554432
cu8_reduction_add_64_2,64,2,105070892747.5381,6.387008,26,67108864
cu8_reduction_add_64_2,64,2,105450761144.25858,12.728,27,134217728
cu8_reduction_add_64_2,64,2,105443071922.52246,25.457856,28,268435456
cu8_reduction_add_128_2,128,2,92059839.332454,0.027808,8,256
cu8_reduction_add_128_2,128,2,175438595.884428,0.029184,9,512
cu8_reduction_add_128_2,128,2,365296804.385622,0.028032,10,1024
cu8_reduction_add_128_2,128,2,617760612.541235,0.033152,11,2048
cu8_reduction_add_128_2,128,2,1403508789.469877,0.029184,12,4096
cu8_reduction_add_128_2,128,2,3156596801.608527,0.025952,13,8192
cu8_reduction_add_128_2,128,2,6191051996.325826,0.026464,14,16384
cu8_reduction_add_128_2,128,2,11228070226.181202,0.029184,15,32768
cu8_reduction_add_128_2,128,2,16842105003.355019,0.038912,16,65536
cu8_reduction_add_128_2,128,2,32226592839.415462,0.040672,17,131072
cu8_reduction_add_128_2,128,2,44353005407.900826,0.059104,18,262144
cu8_reduction_add_128_2,128,2,65588470351.18501,0.079936,19,524288
cu8_reduction_add_128_2,128,2,83188626205.56644,0.126048,20,1048576
cu8_reduction_add_128_2,128,2,102160561940.53944,0.20528,21,2097152
cu8_reduction_add_128_2,128,2,112459886965.63074,0.37296,22,4194304
cu8_reduction_add_128_2,128,2,116239801899.30257,0.721664,23,8388608
cu8_reduction_add_128_2,128,2,102260190804.01921,1.64064,24,16777216
cu8_reduction_add_128_2,128,2,104802054634.50278,3.201696,25,33554432
cu8_reduction_add_128_2,128,2,105455003238.31126,6.363744,26,67108864
cu8_reduction_add_128_2,128,2,105791742434.92659,12.686976,27,134217728
cu8_reduction_add_128_2,128,2,105688976142.54674,25.398624,28,268435456
cu8_reduction_add_256_2,256,2,82389288.664699,0.031072,8,256
cu8_reduction_add_256_2,256,2,184119677.89411,0.027808,9,512
cu8_reduction_add_256_2,256,2,378698225.45154,0.02704,10,1024
cu8_reduction_add_256_2,256,2,720720721.802199,0.028416,11,2048
cu8_reduction_add_256_2,256,2,1529271214.082767,0.026784,12,4096
cu8_reduction_add_256_2,256,2,2770562759.831818,0.029568,13,8192
cu8_reduction_add_256_2,256,2,5300207061.452019,0.030912,14,16384
cu8_reduction_add_256_2,256,2,10291457264.204405,0.03184,15,32768
cu8_reduction_add_256_2,256,2,15272184572.508879,0.042912,16,65536
cu8_reduction_add_256_2,256,2,29488840795.81501,0.044448,17,131072
cu8_reduction_add_256_2,256,2,43161222618.90467,0.060736,18,262144
cu8_reduction_add_256_2,256,2,65799197584.16137,0.07968,19,524288
cu8_reduction_add_256_2,256,2,84063622469.90605,0.124736,20,1048576
cu8_reduction_add_256_2,256,2,99191766919.02972,0.211424,21,2097152
cu8_reduction_add_256_2,256,2,106476035569.62097,0.39392,22,4194304
cu8_reduction_add_256_2,256,2,112118387112.55087,0.748192,23,8388608
cu8_reduction_add_256_2,256,2,98544819353.61806,1.702496,24,16777216
cu8_reduction_add_256_2,256,2,102391001213.70714,3.277088,25,33554432
cu8_reduction_add_256_2,256,2,105027219052.10739,6.389664,26,67108864
cu8_reduction_add_256_2,256,2,105265504263.5173,12.7504,27,134217728
cu8_reduction_add_256_2,256,2,103072640322.72551,26.043328,28,268435456
cu8_reduction_add_512_2,512,2,79601990.187694,0.03216,8,256
cu8_reduction_add_512_2,512,2,165460187.396917,0.030944,9,512
cu8_reduction_add_512_2,512,2,354767186.988039,0.028864,10,1024
cu8_reduction_add_512_2,512,2,655737693.130395,0.031232,11,2048
cu8_reduction_add_512_2,512,2,1320949421.636537,0.031008,12,4096
cu8_reduction_add_512_2,512,2,2825607083.206784,0.028992,13,8192
cu8_reduction_add_512_2,512,2,5441020158.350817,0.030112,14,16384
cu8_reduction_add_512_2,512,2,10700104531.663181,0.030624,15,32768
cu8_reduction_add_512_2,512,2,17355931999.73064,0.03776,16,65536
cu8_reduction_add_512_2,512,2,30184229896.52441,0.043424,17,131072
cu8_reduction_add_512_2,512,2,40514342515.37687,0.064704,18,262144
cu8_reduction_add_512_2,512,2,65535999557.49512,0.08,19,524288
cu8_reduction_add_512_2,512,2,76489262459.1806,0.137088,20,1048576
cu8_reduction_add_512_2,512,2,90544348651.58424,0.231616,21,2097152
cu8_reduction_add_512_2,512,2,99621495519.41461,0.421024,22,4194304
cu8_reduction_add_512_2,512,2,102080997034.00452,0.82176,23,8388608
cu8_reduction_add_512_2,512,2,90045169172.05559,1.8632,24,16777216
cu8_reduction_add_512_2,512,2,94144012560.51509,3.56416,25,33554432
cu8_reduction_add_512_2,512,2,97263733710.53685,6.89968,26,67108864
cu8_reduction_add_512_2,512,2,97664829046.47015,13.742688,27,134217728
cu8_reduction_add_512_2,512,2,94586455769.73682,28.379904,28,268435456
cu8_reduction_add_1024_2,1024,2,59656971.957418,0.042912,8,256
cu8_reduction_add_1024_2,1024,2,134115674.354046,0.038176,9,512
cu8_reduction_add_1024_2,1024,2,255795364.889509,0.040032,10,1024
cu8_reduction_add_1024_2,1024,2,483018863.549136,0.0424,11,2048
cu8_reduction_add_1024_2,1024,2,1085665819.451611,0.037728,12,4096
cu8_reduction_add_1024_2,1024,2,2093213410.84709,0.039136,13,8192
cu8_reduction_add_1024_2,1024,2,4376068336.941535,0.03744,14,16384
cu8_reduction_add_1024_2,1024,2,7975077938.473448,0.041088,15,32768
cu8_reduction_add_1024_2,1024,2,17268128248.523743,0.037952,16,65536
cu8_reduction_add_1024_2,1024,2,23459335796.54832,0.055872,17,131072
cu8_reduction_add_1024_2,1024,2,34963721505.492325,0.074976,18,262144
cu8_reduction_add_1024_2,1024,2,43172595224.61224,0.12144,19,524288
cu8_reduction_add_1024_2,1024,2,53014075605.16093,0.197792,20,1048576
cu8_reduction_add_1024_2,1024,2,59292499802.1542,0.353696,21,2097152
cu8_reduction_add_1024_2,1024,2,63106403988.557335,0.66464,22,4194304
cu8_reduction_add_1024_2,1024,2,63984378856.35338,1.31104,23,8388608
cu8_reduction_add_1024_2,1024,2,54922845802.42319,3.054688,24,16777216
cu8_reduction_add_1024_2,1024,2,55684387632.70094,6.025824,25,33554432
cu8_reduction_add_1024_2,1024,2,56167595440.47716,11.947968,26,67108864
cu8_reduction_add_1024_2,1024,2,55944193361.56398,23.99136,27,134217728
cu8_reduction_add_1024_2,1024,2,56031484314.23494,47.907968,28,268435456
cu8_reduction_add_64_4,64,4,88105726.697564,0.029056,8,256
cu8_reduction_add_64_4,64,4,174482006.313016,0.029344,9,512
cu8_reduction_add_64_4,64,4,310378279.061752,0.032992,10,1024
cu8_reduction_add_64_4,64,4,780487807.281426,0.02624,11,2048
cu8_reduction_add_64_4,64,4,1454545449.198047,0.02816,12,4096
cu8_reduction_add_64_4,64,4,3043995213.997288,0.026912,13,8192
cu8_reduction_add_64_4,64,4,5912240095.68069,0.027712,14,16384
cu8_reduction_add_64_4,64,4,10700104450.311554,0.030624,15,32768
cu8_reduction_add_64_4,64,4,19486203763.869934,0.033632,16,65536
cu8_reduction_add_64_4,64,4,34623837691.68394,0.037856,17,131072
cu8_reduction_add_64_4,64,4,61733231927.72091,0.042464,18,262144
cu8_reduction_add_64_4,64,4,85466875263.04173,0.061344,19,524288
cu8_reduction_add_64_4,64,4,126030767476.9114,0.0832,20,1048576
cu8_reduction_add_64_4,64,4,162781918323.92703,0.128832,21,2097152
cu8_reduction_add_64_4,64,4,187889905791.72375,0.223232,22,4194304
cu8_reduction_add_64_4,64,4,202162412013.1749,0.414944,23,8388608
cu8_reduction_add_64_4,64,4,103821462519.90709,1.615968,24,16777216
cu8_reduction_add_64_4,64,4,105028795452.41827,3.194784,25,33554432
cu8_reduction_add_64_4,64,4,105587206415.92746,6.355776,26,67108864
cu8_reduction_add_64_4,64,4,105904197285.21251,12.673504,27,134217728
cu8_reduction_add_64_4,64,4,105902324548.46788,25.347456,28,268435456
cu8_reduction_add_128_4,128,4,82051283.05253,0.0312,8,256
cu8_reduction_add_128_4,128,4,200501251.982317,0.025536,9,512
cu8_reduction_add_128_4,128,4,368239351.163431,0.027808,10,1024
cu8_reduction_add_128_4,128,4,772014474.785505,0.026528,11,2048
cu8_reduction_add_128_4,128,4,1632653053.982594,0.025088,12,4096
cu8_reduction_add_128_4,128,4,3029585790.569043,0.02704,13,8192
cu8_reduction_add_128_4,128,4,5446808542.835329,0.03008,14,16384
cu8_reduction_add_128_4,128,4,11142546178.94126,0.029408,15,32768
cu8_reduction_add_128_4,128,4,18927911359.002228,0.034624,16,65536
cu8_reduction_add_128_4,128,4,31219512187.37663,0.041984,17,131072
cu8_reduction_add_128_4,128,4,61179985628.30582,0.042848,18,262144
cu8_reduction_add_128_4,128,4,84279835248.86197,0.062208,19,524288
cu8_reduction_add_128_4,128,4,128300704472.52988,0.081728,20,1048576
cu8_reduction_add_128_4,128,4,166250631307.274,0.126144,21,2097152
cu8_reduction_add_128_4,128,4,188538550952.8656,0.222464,22,4194304
cu8_reduction_add_128_4,128,4,203749416073.9453,0.411712,23,8388608
cu8_reduction_add_128_4,128,4,103918178705.3003,1.614464,24,16777216
cu8_reduction_add_128_4,128,4,105067734524.9743,3.1936,25,33554432
cu8_reduction_add_128_4,128,4,105834451689.89865,6.340928,26,67108864
cu8_reduction_add_128_4,128,4,106198086116.08363,12.638432,27,134217728
cu8_reduction_add_128_4,128,4,106302381292.74922,25.252064,28,268435456
cu8_reduction_add_256_4,256,4,93896713.902206,0.027264,8,256
cu8_reduction_add_256_4,256,4,190703218.882534,0.026848,9,512
cu8_reduction_add_256_4,256,4,361581923.349669,0.02832,10,1024
cu8_reduction_add_256_4,256,4,676532777.280547,0.030272,11,2048
cu8_reduction_add_256_4,256,4,1551515153.080526,0.0264,12,4096
cu8_reduction_add_256_4,256,4,2850779468.858019,0.028736,13,8192
cu8_reduction_add_256_4,256,4,5851428512.456467,0.028,14,16384
cu8_reduction_add_256_4,256,4,11920838187.211168,0.027488,15,32768
cu8_reduction_add_256_4,256,4,19730250579.05064,0.033216,16,65536
cu8_reduction_add_256_4,256,4,33991701231.217743,0.03856,17,131072
cu8_reduction_add_256_4,256,4,60412978997.059044,0.043392,18,262144
cu8_reduction_add_256_4,256,4,89383524175.73058,0.058656,19,524288
cu8_reduction_add_256_4,256,4,124687975551.7441,0.084096,20,1048576
cu8_reduction_add_256_4,256,4,165244579366.45026,0.126912,21,2097152
cu8_reduction_add_256_4,256,4,184530479797.49994,0.227296,22,4194304
cu8_reduction_add_256_4,256,4,198158590481.8703,0.423328,23,8388608
cu8_reduction_add_256_4,256,4,104521041533.06007,1.605152,24,16777216
cu8_reduction_add_256_4,256,4,105638265990.79788,3.176352,25,33554432
cu8_reduction_add_256_4,256,4,106215565488.41788,6.318176,26,67108864
cu8_reduction_add_256_4,256,4,106537970242.91048,12.598112,27,134217728
cu8_reduction_add_256_4,256,4,106671684551.12245,25.16464,28,268435456
cu8_reduction_add_512_4,512,4,94786729.637493,0.027008,8,256
cu8_reduction_add_512_4,512,4,160481445.049268,0.031904,9,512
cu8_reduction_add_512_4,512,4,341880340.418113,0.029952,10,1024
cu8_reduction_add_512_4,512,4,650406500.296721,0.031488,11,2048
cu8_reduction_add_512_4,512,4,1401971517.089834,0.029216,12,4096
cu8_reduction_add_512_4,512,4,2758620664.17669,0.029696,13,8192
cu8_reduction_add_512_4,512,4,4740740764.686846,0.03456,14,16384
cu8_reduction_add_512_4,512,4,10722513135.223711,0.03056,15,32768
cu8_reduction_add_512_4,512,4,20378109635.58232,0.03216,16,65536
cu8_reduction_add_512_4,512,4,31580569954.489082,0.041504,17,131072
cu8_reduction_add_512_4,512,4,61043218268.27375,0.042944,18,262144
cu8_reduction_add_512_4,512,4,84323212348.3213,0.062176,19,524288
cu8_reduction_add_512_4,512,4,119416910357.8761,0.087808,20,1048576
cu8_reduction_add_512_4,512,4,143342081161.63547,0.146304,21,2097152
cu8_reduction_add_512_4,512,4,168019485313.79135,0.249632,22,4194304
cu8_reduction_add_512_4,512,4,182297636243.97638,0.46016,23,8388608
cu8_reduction_add_512_4,512,4,104446083092.76353,1.606304,24,16777216
cu8_reduction_add_512_4,512,4,105648909122.85622,3.176032,25,33554432
cu8_reduction_add_512_4,512,4,106320570706.53052,6.311936,26,67108864
cu8_reduction_add_512_4,512,4,106677247429.90613,12.581664,27,134217728
cu8_reduction_add_512_4,512,4,106862879817.18938,25.119617,28,268435456
cu8_reduction_add_1024_4,1024,4,62548865.764744,0.040928,8,256
cu8_reduction_add_1024_4,1024,4,128410914.947349,0.039872,9,512
cu8_reduction_add_1024_4,1024,4,259529603.561629,0.039456,10,1024
cu8_reduction_add_1024_4,1024,4,519480518.491117,0.039424,11,2048
cu8_reduction_add_1024_4,1024,4,1094952955.38918,0.037408,12,4096
cu8_reduction_add_1024_4,1024,4,2169491513.343557,0.03776,13,8192
cu8_reduction_add_1024_4,1024,4,4179591762.33936,0.0392,14,16384
cu8_reduction_add_1024_4,1024,4,8338762257.65287,0.039296,15,32768
cu8_reduction_add_1024_4,1024,4,16176935423.89583,0.040512,16,65536
cu8_reduction_add_1024_4,1024,4,33935376730.534786,0.038624,17,131072
cu8_reduction_add_1024_4,1024,4,43690666286.892365,0.06,18,262144
cu8_reduction_add_1024_4,1024,4,63015385854.59695,0.0832,19,524288
cu8_reduction_add_1024_4,1024,4,81573313432.3092,0.128544,20,1048576
cu8_reduction_add_1024_4,1024,4,99720024590.57784,0.210304,21,2097152
cu8_reduction_add_1024_4,1024,4,106631955748.48517,0.393344,22,4194304
cu8_reduction_add_1024_4,1024,4,112281665231.5366,0.747104,23,8388608
cu8_reduction_add_1024_4,1024,4,92865012551.63449,1.806624,24,16777216
cu8_reduction_add_1024_4,1024,4,95735011015.14969,3.504928,25,33554432
cu8_reduction_add_1024_4,1024,4,98854651843.36319,6.78864,26,67108864
cu8_reduction_add_1024_4,1024,4,98901271421.46236,13.57088,27,134217728
cu8_reduction_add_1024_4,1024,4,98986348309.05069,27.118432,28,268435456
cu8_reduction_add_64_8,64,8,86299893.390815,0.029664,8,256
cu8_reduction_add_64_8,64,8,184971095.548198,0.02768,9,512
cu8_reduction_add_64_8,64,8,362400904.257656,0.028256,10,1024
